case,budget,stage,action,method,output,output_sha256,gap_mm,seed,bias_rms_mm,search_seconds,action_seconds,cached_total_seconds,fallback_count,group_count,candidate_parameter_count,final_fit_parameter_count,final_fit_rank,supported_fraction,actual_changed_fraction,input_edit_rms_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912101_b0,1,frozen,none,frozen_b1_none,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__frozen_b1_none.npz,5ac076d5f8c6f29b0b527034deac5fc230cd1da2ba408667a23d07859a6c45ad,2.0,912101,0.0,0.0,0.0011056309886043891,0.0011056309886043891,0,3,9,9,9,1.0,1.0,0.7186315549208219,True,True,0.5113452196141121,0.6249969933365876,1.221052934676291,0.8736979166666666,0.9791666666666666,0.5717639005994003,1.0,0.7645824688490164,0.5961886641560696,0.761376668985081,1.8885852487323933,0.1114147512676067,0.9442926243661967,,self-report; not geometry-derived layer count or success,0.7633595834988499,0.04322612580048501,0.2101826665503486,0.3745529472511331,1.6335983044886335,0.3664016955113665,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,frozen,constant,frozen_b1_constant,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__frozen_b1_constant.npz,29b84f4b65b706840eb41455a59a712a1b6d800b32e64e148f3bfd71ac965386,2.0,912101,0.0,0.0,0.000897888996405527,0.000897888996405527,0,3,9,9,9,1.0,1.0,0.8344964562621427,True,True,0.43470387180751424,0.5198391900499382,0.9181698484753376,0.9401041666666666,0.9986979166666666,0.4769575661641863,1.0,0.6052908376065523,0.4827097425020257,0.5754497438886202,1.6190142038496214,0.38098579615037864,0.8095071019248107,,self-report; not geometry-derived layer count or success,0.6045489927783764,0.02995852835324833,0.36642960655432555,0.7732841564983974,1.1533883458593774,0.8466116541406226,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,frozen,slope,frozen_b1_slope,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__frozen_b1_slope.npz,7667fea1e621951d9af7bda34f36a8247930a3564a0027bd28ca23b5a07bc815,2.0,912101,0.0,0.0,0.0008215039997594431,0.0008215039997594431,0,3,9,9,9,1.0,1.0,0.8176470156176343,True,True,0.37311377417858255,0.529368748606678,1.1834634134695377,0.8828125,1.0,0.4157479554084329,1.0,0.6381730270360042,0.4359431820485154,0.6354579945224657,1.921594103440809,0.07840589655919095,0.9607970517204045,,self-report; not geometry-derived layer count or success,0.636696705426531,0.043383380865229575,0.8237974654863492,0.8824060176366761,1.1332494354472218,0.8667505645527782,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,frozen,full,frozen_b1_full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__frozen_b1_full.npz,2366fff16f62333ae3db7aa41e5937681f337d5c94678fcef6889c35218314f6,2.0,912101,0.0,0.0,0.0008357810002053156,0.0008357810002053156,0,3,9,9,9,1.0,1.0,0.9211743984171041,True,True,0.2718007235943867,0.39888597939132286,0.8923142393819067,0.9622395833333334,1.0,0.28150219699860707,1.0,0.43487706908966256,0.2867240329279013,0.39939371748266034,1.6520230585580373,0.3479769414419627,0.8260115292790187,,self-report; not geometry-derived layer count or success,0.43383303901145476,0.030115767997856497,0.89640175003634,1.1322254257657562,0.6527803051707106,1.3472196948292894,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,alltrain,none,alltrain_b1_none,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__alltrain_b1_none.npz,05c04431c15cace12e2f6b9dc0dc46debacdca40ea3639060419e920b89b84ec,2.0,912101,0.0,0.0013404380006249994,0.0008113079966278747,0.002151745997252874,0,3,9,9,9,1.0,1.0,0.7186315549208219,True,True,0.5113452196141121,0.6249969933365876,1.221052934676291,0.8736979166666666,0.9791666666666666,0.5717639005994003,1.0,0.7645824688490164,0.5961886641560696,0.761376668985081,1.8885852487323933,0.1114147512676067,0.9442926243661967,,self-report; not geometry-derived layer count or success,0.7633595834988499,0.04322612580048501,0.2101826665503486,0.3745529472511331,1.6335983044886335,0.3664016955113665,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,alltrain,constant,alltrain_b1_constant,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__alltrain_b1_constant.npz,b82edea9b926847c077eaca22f9c8796db1995651f51734914442dfc57ee2f9c,2.0,912101,0.0,0.0013404380006249994,0.0008776640024734661,0.0022181020030984655,0,3,9,9,9,1.0,1.0,0.8344964562621427,True,True,0.4347038718075144,0.5198391900499384,0.9181698484753378,0.9401041666666666,0.9986979166666666,0.47695756616418644,1.0,0.6052908376065523,0.48270974250202575,0.5754497438886202,1.6190142038496211,0.38098579615037886,0.8095071019248106,,self-report; not geometry-derived layer count or success,0.6045489927783764,0.02995852835324825,0.36642960655432594,0.7732841564983979,1.1533883458593772,0.8466116541406228,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,alltrain,full,alltrain_b1_full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__alltrain_b1_full.npz,c86a9e0c845065a7aa8a68ed9b6c4933b4c472caf058fad58db7ed5481d6c127,2.0,912101,0.0,0.0013404380006249994,0.0008247420046245679,0.0021651800052495673,0,3,9,9,9,1.0,1.0,0.9211743984171042,True,True,0.27180072359438684,0.3988859793913229,0.8923142393819067,0.9622395833333334,1.0,0.2815021969986072,1.0,0.43487706908966245,0.28672403292790144,0.3993937174826602,1.652023058558037,0.3479769414419629,0.8260115292790186,,self-report; not geometry-derived layer count or success,0.4338330390114547,0.03011576799785639,0.8964017500363405,1.1322254257657574,0.6527803051707098,1.34721969482929,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,alltrain,candidate,alltrain_b1_candidate,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__alltrain_b1_candidate.npz,43828fe118df549d3611fbb7430a90121aed7b3cd6ef0cc3452d0aff4939c1a5,2.0,912101,0.0,0.0013404380006249994,0.00013714100350625813,0.0014775790041312575,0,3,9,0,0,1.0,1.0,0.7807331144847681,True,True,0.29930680678333704,0.44284491292774797,1.0330129882950851,0.9114583333333334,0.9986979166666666,0.3555817999414239,1.0,0.5878186002495538,0.37392809229346785,0.5724811465765023,1.736282992630205,0.263717007369795,0.8681414963151025,,self-report; not geometry-derived layer count or success,0.5867190779186079,0.03593647736886993,0.5690773115016405,0.5873340172217876,1.1800231791556617,0.8199768208443383,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,crossfit,none,crossfit_b1_none,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__crossfit_b1_none.npz,e3c020081875e560bc879961fc0b356aab986cc62f84bbc62584240e784e0dea,2.0,912101,0.0,0.0019389660010347143,0.0010004499927163124,0.0029394159937510267,0,6,18,18,18,1.0,1.0,0.7011959835284831,True,True,0.5334352833309365,0.6625707826295917,1.311806372975352,0.8580729166666666,0.9856770833333334,0.5919671590132171,1.0,0.7835123456275268,0.6151950585605511,0.7803293923134718,1.8868971621018287,0.11310283789817133,0.9434485810509143,,self-report; not geometry-derived layer count or success,0.7823183402260545,0.043238990468097406,0.24341244764425252,0.4544460727702693,1.5863138805392771,0.41368611946072287,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b0,1,crossfit,constant,crossfit_b1_constant,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/crossfit-actions-v9-dcz583qe/outputs/dual_g2_s912101_b0__crossfit_b1_constant.npz,00248fcfb756d7463da54ce28284cf8eab6721428cc979154d0835fd00ae18c8,2.0,912101,0.0,0.0019389660010347143,0.0010806639911606908,0.003019629992195405,0,6,18,18,18,1.0,1.0,0.821744554542125,True,True,0.45375841601665506,0.5487218492407461,0.9237783090630839,0.9192708333333334,0.9986979166666666,0.48907838854689806,1.0,0.6198327227495943,0.4952426564502634,0.5919798337890884,1.6296786287654865,0.3703213712345135,0.8148393143827433,,self-report; not geometry-derived layer count or success,0.6187771135646886,0.03615920242106975,0.42139543453915573,0.8883050883792464,1.0986892325415722,0.9013107674584278,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
